ID,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Minutes_listened,Completion,Support_requests,Last_visited_minus_purchase_date,Targets,predicted_target
17830,1620.0,1620,5.33,5.33,1,6.0,0.0,0.0,0,8,1,1
17934,324.0,324,8.0,8.0,1,7.0,0.29,93.96,0,152,0,0
18188,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,6,0,1
18953,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
19117,2160.0,2160,8.0,8.0,1,10.0,0.0,0.0,0,130,1,1
19914,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,2,0,1
20942,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
21747,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23269,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
26302,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
26363,1620.0,1620,5.33,5.33,0,8.91,0.29,469.8,0,44,0,0
26792,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27065,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27311,648.0,648,8.0,8.0,0,8.91,0.46,298.08,0,164,0,0
27336,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,22,0,1
27483,648.0,648,8.0,8.0,1,10.0,0.93,602.64,0,12,0,0
28267,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
29484,2160.0,2160,25.59,25.59,0,8.91,0.0,0.0,0,0,0,1
30737,1620.0,1620,8.0,8.0,0,8.91,0.22,356.4,0,4,0,0
33223,1188.0,1188,8.0,8.0,0,8.91,0.09,106.92,0,87,0,0
33421,2160.0,2160,8.42,8.42,0,8.91,0.04,86.4,0,199,0,1
1138,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
1680,1620.0,1620,8.0,8.0,0,8.91,0.48,777.6,0,49,0,0
2151,1188.0,1188,5.67,5.67,1,9.0,0.24,285.12,0,181,0,0
3312,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
3648,2160.0,2160,8.0,8.0,1,10.0,0.57,1231.2,0,41,0,0
3902,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
7483,1080.0,1080,8.61,8.61,0,8.91,0.41,442.8,0,19,0,0
10904,1620.0,1620,8.0,8.0,1,10.0,0.08,129.6,0,3,0,0
11570,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
11774,2160.0,2160,8.0,8.0,1,9.0,0.2,432.0,0,41,0,0
11775,2160.0,2160,7.77,7.77,1,10.0,0.13,280.8,0,64,0,0
12693,1620.0,1620,8.61,8.61,0,8.91,0.33,534.6,0,17,0,0
14007,324.0,324,8.0,8.0,1,7.0,1.0,324.0,0,95,0,0
14556,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,53,0,1
15387,1620.0,1620,10.13,10.13,0,8.91,0.56,907.2,0,154,0,0
16487,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
16899,1620.0,1620,8.0,8.0,0,8.91,0.3,486.0,0,1,0,0
18750,1620.0,1620,8.0,8.0,0,8.91,0.39,631.8,0,32,0,0
20504,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,2,0,1
21624,1620.0,1620,21.25,21.25,0,8.91,0.0,0.0,0,0,0,1
21961,1620.0,1620,8.61,8.61,0,8.91,0.04,64.8,0,0,0,1
23286,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
24637,2160.0,2160,8.0,8.0,0,8.91,0.08,172.8,0,33,0,0
25636,1188.0,1188,28.14,28.14,0,8.91,0.0,0.0,0,221,0,1
25918,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,75,0,1
25959,2160.0,2160,5.74,5.74,0,8.91,0.0,0.0,0,0,0,1
26521,2160.0,2160,25.59,25.59,0,8.91,0.26,561.6,0,33,0,0
26865,1188.0,1188,7.77,7.77,0,8.91,0.01,11.88,0,74,0,1
27301,324.0,324,8.0,8.0,0,10.0,0.0,0.0,0,0,1,1
27595,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
29296,1620.0,1620,8.0,8.0,0,8.91,0.05,81.0,0,28,0,0
31230,1188.0,1188,21.85,21.85,0,8.91,0.0,0.0,0,0,1,1
31392,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,1,1
32148,2160.0,2160,8.0,8.0,1,7.0,0.58,1252.8,0,18,0,0
32486,2160.0,2160,25.59,25.59,0,8.91,0.23,496.8,0,25,0,0
32847,1620.0,1620,5.33,5.33,0,8.91,0.2,324.0,0,26,0,0
228,1890.0,3780,5.33,10.66,0,8.91,0.0,0.0,0,182,1,1
1162,1620.0,1620,5.33,5.33,1,10.0,0.22,356.4,0,77,0,0
1312,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
4211,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,13,0,1
6181,1620.0,1620,8.0,8.0,0,8.91,0.33,534.6,0,9,0,0
7137,1620.0,1620,8.0,8.0,0,8.91,0.2,324.0,0,19,0,0
9860,2160.0,2160,6.47,6.47,0,8.91,0.0,0.0,0,3,0,1
11459,1620.0,4860,8.0,24.0,0,8.91,0.0,0.0,0,109,1,1
12122,2160.0,2160,7.69,7.69,0,8.91,0.0,0.0,0,24,0,1
12147,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
13029,2160.0,2160,8.0,8.0,0,8.91,0.39,842.4,0,173,0,0
14453,2160.0,2160,8.0,8.0,1,10.0,0.56,1209.6,2,5,0,0
16842,1620.0,1620,8.0,8.0,0,8.91,0.12,194.4,0,25,0,0
18579,1404.0,2808,8.0,16.0,0,9.0,0.0,0.0,0,107,1,1
19441,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0,67,0,1
19510,540.0,540,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
21234,2160.0,2160,7.69,7.69,0,8.91,0.01,21.6,0,0,0,1
22363,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,80,1,1
23248,1620.0,1620,10.13,10.13,1,10.0,0.52,842.4,0,202,0,0
23958,2160.0,2160,7.77,7.77,0,8.91,0.0,0.0,0,39,1,1
24064,2160.0,2160,5.67,5.67,0,8.91,0.0,0.0,0,63,1,1
26538,2160.0,2160,8.3,8.3,0,8.91,0.54,1166.4,0,104,0,0
27091,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0,15,0,0
28631,1188.0,1188,8.0,8.0,0,8.91,0.72,855.36,0,1,0,0
29452,1620.0,1620,8.0,8.0,0,8.91,0.3,486.0,0,12,0,0
30970,1188.0,1188,6.47,6.47,0,8.91,0.03,35.64,0,35,0,1
31773,1188.0,1188,4.26,4.26,0,8.91,0.0,0.0,0,208,0,1
33069,648.0,648,10.57,10.57,0,8.91,0.0,0.0,0,0,1,1
33317,1620.0,1620,8.0,8.0,1,8.0,0.04,64.8,0,34,0,1
470,2160.0,2160,10.13,10.13,0,8.91,0.16,345.6,0,119,0,0
2333,1620.0,1620,8.0,8.0,0,8.91,0.32,518.4,1,15,0,0
2870,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,216,1,1
4159,594.0,1188,11.14,22.28,0,8.91,0.0,0.0,0,2,1,1
14324,1620.0,1620,8.61,8.61,0,8.91,0.0,0.0,0,1,1,1
14389,2160.0,2160,8.0,8.0,0,8.91,0.1,216.0,0,179,0,0
15752,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
19720,1620.0,1620,5.74,5.74,1,10.0,0.63,1020.6,0,43,0,0
21511,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,99,0,1
22408,1620.0,1620,10.13,10.13,0,8.91,0.15,243.0,0,15,0,0
22923,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23989,2160.0,2160,8.0,8.0,1,8.5,0.0,0.0,0,124,1,1
24513,1620.0,1620,4.56,4.56,0,8.91,0.05,81.0,0,101,0,1
28213,1188.0,1188,8.0,8.0,0,8.91,0.17,201.96,0,196,0,0
29007,1188.0,1188,5.74,5.74,1,6.0,0.89,1057.32,1,57,0,0
29511,1620.0,1620,5.33,5.33,1,6.0,0.2,324.0,0,23,0,0
29929,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,0,0,1
30537,2160.0,2160,9.71,9.71,1,6.0,0.06,129.6,0,0,0,0
32737,1620.0,1620,8.0,8.0,0,8.91,0.29,469.8,0,85,0,0
1181,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
4148,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
4967,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,83,1,1
5395,2160.0,2160,5.33,5.33,0,8.91,0.05,108.0,0,3,0,0
5894,1620.0,1620,10.13,10.13,1,10.0,0.3,486.0,0,1,0,0
6578,2160.0,2160,8.0,8.0,0,8.91,0.27,583.2,0,173,0,0
9107,648.0,648,12.27,12.27,0,8.91,0.0,0.0,0,0,0,1
11237,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
11380,2160.0,2160,8.0,8.0,0,8.91,0.02,43.2,0,7,0,1
15025,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,176,1,1
15663,540.0,540,12.27,12.27,0,8.91,0.0,0.0,0,0,0,0
17029,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,0,1
18167,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,51,0,1
18810,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,76,0,1
19777,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
20151,2160.0,2160,5.66,5.66,0,8.91,0.0,0.0,0,0,0,1
20329,648.0,648,8.61,8.61,0,8.91,1.0,648.0,0,7,0,0
21643,1188.0,1188,10.74,10.74,1,9.0,0.61,724.68,0,23,0,0
22150,1620.0,1620,8.0,8.0,0,8.91,0.08,129.6,0,3,0,0
22203,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
22354,1620.0,1620,7.99,7.99,0,8.91,0.29,469.8,0,213,0,0
24504,2160.0,2160,4.56,4.56,0,8.91,0.0,0.0,0,0,0,1
27902,648.0,648,8.0,8.0,0,8.91,0.14,90.72,0,7,0,0
30317,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,16,0,1
32085,2160.0,2160,10.13,10.13,1,8.0,0.25,540.0,0,14,0,0
32167,2160.0,2160,8.3,8.3,0,8.91,0.26,561.6,0,93,0,0
32225,1620.0,1620,5.33,5.33,1,10.0,0.38,615.6,0,41,0,0
33099,1620.0,1620,5.66,5.66,0,8.91,0.42,680.4,0,12,0,0
1068,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
1649,1620.0,1620,5.33,5.33,0,8.91,0.12,194.4,0,198,0,0
2058,1620.0,1620,6.47,6.47,0,8.91,0.02,32.4,0,0,0,1
2763,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0,156,0,1
2818,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,225,0,1
2942,1620.0,1620,7.99,7.99,0,8.91,0.99,1603.8,2,177,0,0
3582,2160.0,2160,10.13,10.13,1,9.0,0.33,712.8,0,4,0,0
3639,2160.0,2160,5.33,5.33,0,8.91,0.34,734.4,0,87,0,0
3939,1404.0,2808,8.0,16.0,0,8.91,0.0,0.0,0,14,1,1
4026,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,17,0,1
4471,2160.0,2160,5.33,5.33,0,8.91,0.14,302.4,0,29,0,0
5155,1188.0,1188,6.47,6.47,0,8.91,0.73,867.24,0,12,0,0
6517,2160.0,2160,6.07,6.07,1,10.0,0.38,820.8,0,102,0,0
6595,2160.0,2160,5.74,5.74,1,10.0,0.33,712.8,0,198,0,0
6816,1620.0,1620,8.0,8.0,0,8.91,0.15,243.0,0,15,0,0
7075,1620.0,1620,5.33,5.33,1,10.0,0.45,729.0,0,45,0,0
7484,1620.0,1620,8.48,8.48,1,10.0,0.96,1555.2,0,155,0,0
8067,2160.0,2160,8.61,8.61,0,8.91,0.0,0.0,0,0,0,1
8913,1404.0,2808,8.44,16.88,0,8.91,0.0,0.0,0,0,1,1
9553,1620.0,1620,8.0,8.0,0,8.91,0.78,1263.6,0,177,0,0
9785,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,74,0,1
10282,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,162,0,1
11310,2160.0,2160,8.0,8.0,1,10.0,0.0,0.0,0,177,1,1
11572,2160.0,2160,5.33,5.33,0,8.91,0.26,561.6,0,53,0,0
11702,1620.0,1620,8.3,8.3,0,8.91,0.0,0.0,0,3,0,1
12174,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,153,1,1
12411,1188.0,1188,8.0,8.0,0,8.91,0.12,142.56,0,63,0,0
12443,1080.0,1080,7.99,7.99,0,8.91,0.22,237.6,0,27,0,0
14221,1620.0,1620,6.07,6.07,0,8.91,0.0,0.0,0,0,0,1
15041,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0,7,0,1
15368,1188.0,1188,5.33,5.33,0,8.91,0.06,71.28,0,1,0,0
15502,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
16512,1620.0,1620,6.13,6.13,0,8.91,0.0,0.0,0,0,1,1
17010,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
17383,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,21,0,1
17438,2160.0,2160,8.0,8.0,1,10.0,0.15,324.0,0,145,0,0
17903,1188.0,1188,7.99,7.99,0,8.91,0.31,368.28,0,30,0,0
21510,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,76,0,1
21960,1620.0,1620,5.74,5.74,0,8.91,0.0,0.0,0,24,0,1
22872,1620.0,1620,8.61,8.61,1,10.0,0.99,1603.8,0,137,0,0
23267,1620.0,1620,19.73,19.73,1,6.0,0.35,567.0,0,37,0,0
23297,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
24675,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,18,0,1
25355,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25781,1620.0,1620,6.75,6.75,0,8.91,0.04,64.8,0,207,0,1
27740,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28844,1620.0,1620,6.47,6.47,0,8.91,0.0,0.0,0,0,0,1
30267,1620.0,1620,5.33,5.33,0,8.91,1.0,1620.0,2,174,0,0
30651,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0,14,0,1
31832,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
32048,2160.0,2160,8.0,8.0,0,8.91,0.15,324.0,0,24,0,0
32962,648.0,648,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
1314,1620.0,1620,8.0,8.0,1,10.0,0.99,1603.8,0,109,0,0
1594,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,20,0,1
1665,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
1907,1620.0,1620,8.0,8.0,1,10.0,0.11,178.2,0,23,0,0
1912,216.0,216,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
2302,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
3296,2160.0,2160,7.69,7.69,0,8.91,0.0,0.0,0,0,0,1
3802,1404.0,2808,8.0,16.0,0,8.91,0.0,0.0,0,0,1,1
4627,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,3,0,1
4868,1890.0,3780,6.67,13.33,0,8.91,0.0,0.0,0,0,1,1
4914,1080.0,1080,8.0,8.0,0,8.91,0.31,334.8,0,216,0,0
5718,1620.0,1620,5.33,5.33,0,8.91,0.23,372.6,0,219,0,0
5748,2160.0,2160,5.33,5.33,1,10.0,0.2,432.0,0,51,0,0
5811,2160.0,2160,5.66,5.66,0,8.91,0.19,410.4,0,192,0,0
5878,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
5919,1620.0,1620,5.66,5.66,0,8.91,0.0,0.0,0,0,0,1
6539,1161.0,4644,7.33,29.33,0,9.0,0.0,0.0,0,15,1,1
7183,2160.0,2160,7.77,7.77,0,8.91,0.0,0.0,0,0,0,1
7194,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
7365,2160.0,2160,7.69,7.69,0,8.91,0.01,21.6,0,22,0,1
8165,2160.0,2160,8.0,8.0,0,8.91,0.33,712.8,0,228,0,0
8238,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,2,0,1
8351,1620.0,1620,5.74,5.74,0,8.91,0.01,16.2,0,87,0,1
8466,1620.0,1620,8.0,8.0,0,8.91,0.1,162.0,0,0,0,0
8644,1620.0,1620,8.0,8.0,0,8.91,0.28,453.6,0,1,0,0
8656,1620.0,1620,5.74,5.74,0,8.91,0.0,0.0,0,117,0,1
9321,1620.0,1620,5.33,5.33,0,8.91,0.07,113.4,0,108,0,0
9679,1620.0,1620,10.13,10.13,0,8.91,0.1,162.0,0,2,0,0
9780,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
10512,2160.0,2160,6.47,6.47,0,8.91,0.1,216.0,0,91,0,0
11063,2160.0,2160,7.77,7.77,0,8.91,0.0,0.0,0,23,0,1
11451,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
13735,1620.0,1620,7.77,7.77,1,10.0,0.37,599.4,0,2,0,0
13990,2160.0,2160,8.0,8.0,0,8.91,0.52,1123.2,0,6,0,0
14154,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,2,203,1,1
15261,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15473,1620.0,1620,5.66,5.66,0,8.91,0.04,64.8,0,5,0,1
15981,1188.0,1188,8.61,8.61,1,10.0,0.72,855.36,0,190,0,0
16914,1620.0,1620,79.99,79.99,0,8.91,0.0,0.0,0,0,0,1
17382,1620.0,1620,5.33,5.33,0,9.0,0.0,0.0,0,60,1,1
18183,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
18230,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
18272,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,9,0,1
18646,1620.0,1620,6.47,6.47,1,8.0,0.32,518.4,0,150,0,0
19032,1620.0,1620,5.33,5.33,0,8.91,0.46,745.2,0,31,0,0
19751,2160.0,2160,5.33,5.33,1,10.0,0.57,1231.2,2,19,0,0
19822,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
19894,1620.0,1620,8.0,8.0,0,8.91,0.56,907.2,0,3,0,0
20405,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
20523,1332.0,3996,8.0,24.0,0,8.91,0.0,0.0,0,10,1,1
21171,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
21224,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,0,0,1
21380,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
21385,2160.0,2160,8.0,8.0,0,8.91,0.01,21.6,0,154,0,1
22019,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
22074,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,84,0,1
22148,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,178,0,1
23060,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
23067,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
23302,1620.0,1620,8.0,8.0,0,8.91,0.5,810.0,0,171,0,0
23711,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
23818,1620.0,1620,8.0,8.0,1,8.0,0.49,793.8,0,219,0,0
24408,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,16,0,1
24907,1620.0,1620,8.0,8.0,0,8.91,0.03,48.6,0,2,0,1
25189,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25830,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
26122,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
26754,2160.0,2160,8.61,8.61,1,10.0,0.99,2138.4,0,43,0,0
28249,1404.0,2808,7.18,14.36,0,8.91,0.0,0.0,0,21,1,1
28368,1620.0,1620,8.0,8.0,0,8.91,0.1,162.0,0,18,0,0
28788,1620.0,1620,5.33,5.33,1,10.0,0.52,842.4,0,57,0,0
29344,216.0,216,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
29541,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
30859,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,203,0,1
31088,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31226,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,149,1,1
31459,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31636,2160.0,2160,5.33,5.33,1,8.0,0.35,756.0,0,225,0,0
32328,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,0,0,1
32697,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
33108,1188.0,1188,5.33,5.33,1,10.0,0.06,71.28,0,15,0,0
33589,1080.0,1080,7.68,7.68,0,8.91,0.25,270.0,0,13,0,0
26,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,225,0,1
39,1080.0,1080,5.33,5.33,0,8.91,0.37,399.6,0,122,0,0
569,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
1428,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,76,1,1
3672,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
4185,1620.0,1620,6.13,6.13,0,8.91,0.1,162.0,0,7,0,0
4300,2160.0,2160,5.74,5.74,1,10.0,0.08,172.8,0,2,0,0
4745,1620.0,1620,5.33,5.33,1,9.0,0.36,583.2,0,78,0,0
5049,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,84,0,1
5483,1620.0,1620,8.0,8.0,1,8.0,0.63,1020.6,0,187,0,0
5895,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
5995,1188.0,1188,8.0,8.0,0,8.91,0.32,380.16,0,123,0,0
6043,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
6710,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
7739,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
8081,2160.0,2160,7.69,7.69,0,8.91,0.0,0.0,0,0,0,1
8341,2160.0,2160,5.74,5.74,0,8.91,0.0,0.0,0,0,0,1
9137,324.0,324,5.74,5.74,0,8.91,0.0,0.0,0,55,1,1
10220,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,0,0,1
10608,2160.0,2160,8.61,8.61,0,8.91,0.08,172.8,0,214,0,0
10710,324.0,324,5.74,5.74,0,8.91,0.0,0.0,0,0,0,1
11106,1620.0,1620,5.33,5.33,1,5.0,0.4,648.0,0,173,0,0
11488,2160.0,2160,5.74,5.74,0,8.91,0.0,0.0,0,0,0,1
11648,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0,4,1,1
11697,648.0,648,8.0,8.0,0,8.91,0.02,12.96,0,0,0,1
11766,1620.0,1620,8.0,8.0,1,8.0,0.0,0.0,0,5,1,1
12127,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,14,0,1
12156,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
12315,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
13014,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
13626,1080.0,1080,5.74,5.74,1,10.0,0.62,669.6,0,38,0,0
13722,2160.0,2160,5.33,5.33,1,10.0,0.45,972.0,0,66,0,0
14540,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14572,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
14767,2160.0,2160,8.0,8.0,1,10.0,0.99,2138.4,0,16,0,0
14831,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0,6,0,0
15747,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0,34,0,0
16163,1620.0,1620,5.33,5.33,1,10.0,0.32,518.4,0,60,0,0
16726,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0,0,0,1
17440,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
18564,1188.0,1188,8.61,8.61,0,8.91,0.0,0.0,0,9,1,1
19147,1620.0,1620,7.77,7.77,1,10.0,0.08,129.6,0,1,0,0
19467,1620.0,1620,5.33,5.33,1,7.0,0.53,858.6,1,225,0,0
20933,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,1,0,1
21629,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
21931,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,11,0,1
22021,648.0,648,10.13,10.13,0,10.0,0.0,0.0,0,5,1,1
23375,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,22,0,1
23758,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
23978,1620.0,1620,5.67,5.67,0,8.91,0.0,0.0,0,0,0,1
24915,2160.0,2160,8.0,8.0,0,8.91,0.19,410.4,0,211,0,0
24997,1620.0,1620,7.77,7.77,0,8.91,0.09,145.8,0,170,0,0
25220,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25774,2160.0,2160,5.33,5.33,1,10.0,0.03,64.8,0,19,0,1
26153,324.0,324,5.67,5.67,0,8.91,0.0,0.0,0,0,0,1
26551,2160.0,2160,8.0,8.0,0,8.91,0.58,1252.8,0,5,0,0
26774,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27050,540.0,540,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
27481,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,215,0,1
28182,1620.0,1620,5.33,5.33,0,8.91,0.12,194.4,0,72,0,0
28355,1134.0,2268,5.33,10.67,1,8.0,0.0,0.0,0,120,1,1
28697,1188.0,1188,4.56,4.56,0,8.91,0.08,95.04,0,6,0,0
28740,2160.0,2160,25.59,25.59,1,10.0,0.07,151.2,0,28,0,1
29255,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
30459,1620.0,1620,4.26,4.26,0,8.91,0.0,0.0,0,169,1,1
30488,2160.0,2160,8.0,8.0,1,9.0,0.01,21.6,0,24,0,1
30613,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,14,0,1
30714,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
31141,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,225,0,1
31232,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,108,1,1
31670,1620.0,1620,5.33,5.33,1,3.0,0.04,64.8,0,0,0,0
31801,1620.0,1620,4.26,4.26,0,8.91,0.15,243.0,0,201,0,0
32663,756.0,1512,6.98,13.97,0,8.91,0.0,0.0,0,26,1,1
